id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
15912,7,2,137.43,0,1,1,1,0,0,0
15913,10,1,45.17,1,0,1,0,0,0,0
15914,8,4,373.63,0,1,1,0,0,2,0
15915,8,5,519.18,1,1,1,1,1,2,0
15916,3,3,264.94,0,1,2,0,0,2,0
15917,2,3,310.42,1,0,1,0,2,1,0
15918,10,1,29.99,0,1,2,1,0,1,0
15919,1,5,696.83,1,1,1,1,2,1,0
15920,5,3,346.31,1,0,1,0,0,2,0
15921,1,6,937.28,1,1,2,1,2,0,0
15922,9,1,52.2,0,1,2,1,1,2,0
15923,5,1,29.99,1,0,1,1,1,1,0
15924,3,2,133.02,0,1,2,1,1,2,0
15925,1,4,476.82,0,1,0,0,0,1,0
15926,9,1,41.15,0,1,1,0,1,2,0
15927,11,1,29.99,0,1,0,0,0,2,0
15928,11,1,69.63,1,0,0,0,1,0,0
15929,1,1,31.06,1,0,2,0,1,0,0
15930,4,1,45.24,0,1,2,1,0,2,0
15931,9,1,32.71,0,1,1,0,0,2,0
15932,2,4,446.8,1,0,1,0,1,2,0
15933,3,4,447.06,1,1,0,1,1,1,1
15934,5,1,29.99,0,1,2,1,0,2,0
15935,1,2,151.39,0,1,1,1,1,2,0
15936,1,5,641.49,0,1,0,1,0,2,0
15937,2,4,395.37,1,0,1,0,2,0,0
15938,3,2,130.56,0,1,0,0,1,2,0
15939,5,2,102.14,0,1,0,1,1,1,0
15940,7,1,48.47,1,0,2,1,1,1,0
15941,6,1,77.22,0,1,1,0,1,1,0
15942,6,1,54.37,1,0,1,0,0,0,0
15943,10,1,44.64,1,0,1,1,1,0,0
15944,10,2,171.26,1,0,1,0,1,2,0
15945,6,3,265.35,1,1,1,0,2,1,0
15946,2,3,221.41,1,0,1,1,2,0,0
15947,4,1,56.81,1,0,0,0,0,2,0
15948,11,2,175.38,1,0,1,0,1,2,0
15949,1,2,117.65,1,0,0,1,0,0,0
15950,5,2,132.61,1,0,2,0,0,1,0
15951,4,3,268.25,0,1,0,0,2,2,0
15952,1,5,503.72,1,0,0,1,2,2,0
15953,6,2,198.63,1,0,0,1,1,0,0
15954,2,2,142.47,1,0,0,0,0,2,0
15955,2,1,83.68,0,1,2,1,0,0,0
15956,11,1,63.14,1,0,0,0,0,0,0
15957,1,1,29.99,1,0,0,0,1,2,0
15958,10,2,103.06,1,0,0,0,1,0,0
15959,2,1,29.99,0,1,1,1,0,2,0
15960,10,3,279.74,0,1,1,0,1,2,0
15961,9,1,52.97,0,1,1,1,1,2,0
15962,4,4,391.95,1,0,1,0,0,2,0
15963,6,5,592.44,0,1,2,1,1,1,0
15964,10,3,307.0,0,1,1,0,1,1,0
15965,1,1,73.76,1,0,1,1,1,0,0
15966,3,2,135.62,0,1,0,0,0,1,0
15967,4,1,99.23,1,0,2,0,1,2,0
15968,4,1,40.53,0,1,0,1,0,0,0
15969,10,1,29.99,1,0,0,1,1,2,0
15970,8,5,532.77,0,1,2,1,1,2,0
15971,10,1,88.84,0,1,0,1,0,2,0
15972,11,1,29.99,1,0,1,0,0,2,0
15973,2,2,129.1,0,1,1,0,0,0,0
15974,2,1,63.71,1,0,1,0,0,0,0
15975,6,3,281.07,0,1,2,0,1,2,0
15976,1,3,216.19,0,1,1,0,0,2,0
15977,2,1,29.99,0,1,1,0,0,1,0
15978,4,4,367.45,0,1,1,0,0,2,0
15979,5,5,550.8,0,1,0,1,2,2,0
15980,3,4,357.32,0,1,2,0,1,1,0
15981,2,1,29.99,1,0,0,1,1,2,0
15982,12,1,29.99,0,1,0,1,1,2,0
15983,2,1,61.08,1,0,1,1,0,0,0
15984,1,7,1246.07,1,0,1,1,2,0,0
15985,10,2,156.02,1,0,1,1,0,0,0
15986,9,3,277.47,0,1,0,0,1,0,0
15987,2,5,667.86,1,0,1,1,0,1,0
15988,10,2,143.51,0,1,2,1,1,0,0
15989,3,1,35.49,0,1,2,0,1,0,0
15990,4,3,279.63,1,0,1,1,0,0,0
15991,5,1,82.55,0,1,1,1,1,0,0
15992,5,3,281.37,1,0,1,0,0,1,0
15993,11,3,206.74,0,1,0,0,1,0,0
15994,4,3,320.4,1,1,0,1,1,0,0
15995,3,1,37.46,1,0,0,1,1,0,0
15996,6,3,310.69,1,1,0,0,0,0,0
15997,5,5,658.12,1,0,2,1,2,2,0
15998,5,2,146.61,0,1,0,1,1,1,0
15999,2,1,65.32,1,0,1,0,1,2,0
16000,7,2,150.44,0,1,0,0,1,0,0
16001,2,1,86.89,0,1,0,0,0,1,0
16002,5,1,49.16,1,0,0,1,0,2,0
16003,2,4,373.85,1,0,0,0,0,0,0
16004,12,5,541.39,1,0,2,1,0,2,0
16005,9,1,88.53,0,1,1,0,1,0,0
16006,6,3,225.6,0,1,1,0,0,0,0
16007,10,2,111.98,1,0,2,0,0,1,0
16008,1,2,105.17,0,1,0,0,1,0,0
16009,9,3,211.93,1,0,0,0,0,1,0
16010,4,1,77.66,1,0,1,0,1,0,0
16011,1,2,109.84,1,0,1,1,0,0,0
16012,3,4,403.94,1,0,0,0,1,1,0
16013,1,1,87.69,1,0,1,0,0,2,0
16014,3,2,133.51,1,0,0,0,0,1,0
16015,6,3,230.49,1,0,1,0,1,0,0
16016,9,2,102.92,1,0,0,1,1,1,0
16017,10,2,194.01,1,0,2,1,0,2,0
16018,2,1,49.27,0,1,1,1,0,0,0
16019,7,1,29.99,1,0,0,0,0,2,0
16020,10,6,787.07,1,0,1,1,2,1,0
16021,3,5,595.26,1,1,1,1,2,1,0
16022,2,2,120.56,0,1,0,1,0,1,0
16023,9,5,532.93,1,0,2,1,1,2,0
16024,2,5,698.55,1,1,0,1,2,0,0
16025,3,7,1111.26,0,1,0,1,1,2,0
16026,10,5,538.62,1,0,2,1,2,0,0
16027,4,2,154.71,1,0,1,0,1,0,0
16028,10,3,245.61,1,1,2,1,1,0,0
16029,5,5,588.51,0,1,2,1,1,0,0
16030,9,1,82.46,0,1,0,0,0,1,0
16031,4,5,596.75,1,0,0,1,2,1,0
16032,1,1,63.1,0,1,0,1,0,1,0
16033,9,3,241.83,1,0,0,0,1,2,0
16034,3,5,553.38,1,0,2,1,0,0,0
16035,2,3,274.39,0,1,1,0,0,2,0
16036,11,2,109.97,1,0,2,1,0,2,0
16037,8,2,159.51,1,0,0,0,1,1,0
16038,8,1,95.11,0,1,1,0,0,1,0
16039,10,3,262.72,1,0,0,1,2,0,0
16040,2,3,229.02,1,0,0,0,1,2,0
16041,10,1,29.99,0,1,0,1,0,1,0
16042,4,2,123.9,0,1,1,0,1,0,0
16043,11,1,55.85,1,0,2,1,0,2,0
16044,5,3,203.32,1,0,1,0,0,1,0
16045,7,1,49.93,1,0,2,0,1,1,0
16046,1,5,527.55,1,0,0,1,2,0,0
16047,6,3,256.3,1,0,1,0,0,0,0
16048,11,1,50.92,0,1,1,0,1,1,0
16049,1,4,484.83,0,1,1,0,2,2,0
16050,7,4,360.16,1,1,1,0,1,0,0
16051,10,3,317.93,0,1,2,0,0,2,0
16052,5,3,226.26,1,1,1,1,0,0,0
16053,7,2,107.93,0,1,0,0,0,1,0
16054,7,3,240.47,1,0,0,0,1,1,0
16055,5,1,29.99,0,1,1,1,0,0,0
16056,9,1,82.13,0,1,1,0,1,2,0
16057,10,1,42.49,1,0,0,1,1,2,0
16058,4,2,116.22,1,0,1,0,0,2,0
16059,5,1,38.09,1,0,0,1,1,2,0
16060,2,1,51.27,0,1,0,1,1,1,0
16061,7,2,143.42,0,1,1,0,1,1,0
16062,3,1,29.99,0,1,0,0,0,2,1
16063,5,1,89.7,1,0,0,0,1,1,0
16064,5,2,167.97,1,0,1,1,1,2,0
16065,9,1,29.99,1,0,0,1,1,1,0
16066,3,3,248.47,0,1,0,1,2,2,0
16067,5,2,167.71,0,1,0,0,1,2,0
16068,9,4,439.98,1,1,1,0,0,2,0
16069,6,2,168.77,0,1,0,0,0,0,0
16070,2,1,72.91,1,0,0,1,0,0,0
16071,6,3,221.57,0,1,0,0,2,2,0
16072,7,3,252.48,1,0,0,1,0,2,0
16073,4,3,238.09,1,0,2,1,1,0,0
16074,9,2,126.06,0,1,2,1,1,2,0
16075,2,2,107.33,0,1,1,1,1,1,0
16076,9,4,462.92,0,1,1,0,2,1,0
16077,9,1,29.99,0,1,1,1,0,0,0
16078,3,1,46.23,0,1,1,0,0,2,0
16079,1,5,665.85,1,1,1,1,2,2,0
16080,10,2,175.09,0,1,0,0,1,2,0
16081,4,1,29.99,1,0,1,0,1,1,0
16082,10,1,36.37,1,0,0,1,0,0,0
16083,1,2,138.77,0,1,2,1,0,1,0
16084,10,1,74.68,1,0,0,0,0,0,0
16085,4,1,54.62,0,1,0,1,1,2,0
16086,6,4,388.9,1,0,1,0,1,1,0
16087,5,1,33.45,1,0,2,1,0,0,0
16088,10,2,142.94,1,0,1,1,0,0,0
16089,6,4,469.9,0,1,1,1,1,1,0
16090,8,1,29.99,0,1,0,1,1,0,0
16091,2,1,80.5,0,1,1,1,1,1,0
16092,11,3,236.55,0,1,0,1,1,2,0
16093,1,1,44.33,1,0,2,0,0,2,0
16094,2,3,275.73,0,1,1,0,1,1,0
16095,7,4,378.36,0,1,2,0,1,2,0
16096,1,3,217.86,1,0,1,0,1,2,0
16097,1,4,363.52,0,1,0,0,1,2,0
16098,11,2,121.85,1,0,0,0,0,0,0
16099,5,6,902.45,1,1,1,1,2,0,0
16100,10,1,91.08,0,1,1,0,1,1,0
16101,10,2,175.57,0,1,1,1,1,0,0
16102,2,3,254.82,0,1,0,0,1,2,0
16103,3,3,212.16,1,0,1,0,1,2,0
16104,3,2,107.7,1,0,1,1,1,1,0
16105,4,3,225.44,1,0,1,0,0,2,0
16106,11,1,42.75,0,1,0,0,1,0,0
16107,7,3,308.43,0,1,1,0,1,0,0
16108,6,4,480.45,1,0,0,0,2,2,0
16109,9,5,722.85,1,0,1,1,2,0,0
16110,3,3,210.48,1,0,1,0,0,2,0
16111,1,2,144.68,1,0,2,0,0,1,0
16112,10,1,29.99,1,0,0,1,1,1,0
16113,6,2,162.58,0,1,0,1,1,0,0
16114,8,1,38.61,1,0,2,0,0,1,0
16115,7,1,79.53,1,0,2,0,1,1,0
16116,12,2,101.53,1,0,1,0,0,0,0
16117,9,4,382.31,0,1,1,0,0,2,0
16118,2,3,339.77,1,0,2,0,0,0,0
16119,8,3,339.85,0,1,2,0,1,1,0
16120,7,3,214.97,1,0,1,0,0,0,0
16121,6,3,265.76,1,1,1,1,0,1,0
16122,1,2,171.27,0,1,1,0,0,2,0
16123,3,3,227.9,0,1,0,0,0,0,0
16124,5,4,437.01,1,1,2,1,0,1,0
16125,7,1,98.67,1,0,0,1,0,0,0
16126,3,2,121.58,1,0,0,1,1,0,0
16127,5,4,364.33,1,0,0,0,1,1,0
16128,9,4,463.35,0,1,0,0,1,2,0
16129,1,1,46.71,1,0,1,1,1,1,0
16130,4,2,178.69,0,1,0,1,1,0,0
16131,11,1,84.75,1,0,2,1,0,2,0
16132,7,5,687.81,1,0,1,1,1,2,0
16133,6,1,29.99,1,0,2,0,1,1,0
16134,1,6,795.87,1,0,1,1,2,0,0
16135,1,1,85.47,0,1,1,1,1,2,0
16136,6,1,38.76,0,1,1,0,1,2,0
16137,1,1,36.85,1,0,0,1,0,1,0
16138,5,2,132.93,1,0,2,1,0,1,0
16139,9,1,85.11,1,0,0,0,0,1,0
16140,10,1,29.99,1,0,2,0,1,1,0
16141,11,3,286.15,0,1,0,1,1,0,0
16142,3,1,95.56,0,1,0,1,1,2,0
16143,6,4,394.73,1,0,0,0,1,2,0
16144,9,2,195.3,0,1,2,1,1,0,0
16145,9,1,29.99,0,1,0,0,1,1,0
16146,3,7,1440.94,0,1,0,1,1,0,0
16147,7,1,29.99,0,1,0,0,0,0,0
16148,3,5,654.87,1,1,1,1,0,0,0
16149,1,3,238.83,1,0,0,1,0,2,0
16150,11,1,29.99,1,0,1,0,0,1,0
16151,9,1,29.99,0,1,0,1,0,0,0
16152,3,1,78.43,1,0,1,1,0,2,0
16153,1,5,635.64,0,1,0,1,2,0,0
16154,1,2,118.95,0,1,0,0,1,1,0
16155,7,3,335.93,0,1,0,0,0,1,0
16156,8,1,29.99,0,1,1,0,0,1,0
16157,1,2,117.65,1,0,0,0,0,1,0
16158,8,4,356.29,1,1,1,0,2,1,0
16159,4,1,29.99,0,1,1,1,0,2,0
16160,2,1,29.99,1,0,0,1,1,0,0
16161,11,1,46.6,0,1,0,1,0,2,0
16162,8,3,312.8,1,0,0,0,0,1,0
16163,5,2,144.59,0,1,0,1,0,0,0
16164,8,3,236.28,1,1,0,1,2,1,0
16165,11,1,96.19,1,0,0,0,1,1,0
16166,10,1,29.99,1,0,1,0,0,0,0
16167,2,4,387.12,1,0,0,0,1,2,0
16168,3,1,89.54,1,0,1,1,0,2,0
16169,12,1,68.68,0,1,1,1,1,0,0
16170,12,1,67.17,1,0,2,0,0,0,0
16171,11,3,223.5,0,1,2,0,2,2,0
16172,1,7,1237.04,1,1,0,1,1,2,0
16173,5,5,641.06,0,1,1,1,1,0,0
16174,3,5,575.84,1,0,1,1,2,0,0
16175,5,3,204.86,1,0,1,1,0,0,0
16176,7,1,36.65,1,0,0,1,0,0,0
16177,1,1,40.02,1,0,1,0,1,2,0
16178,1,2,118.74,0,1,0,1,0,1,0
16179,1,3,248.87,1,1,0,0,0,0,0
16180,1,1,91.03,1,0,1,1,0,1,0
16181,4,5,511.17,1,0,0,1,1,2,0
16182,6,3,217.45,0,1,2,0,1,2,0
16183,4,1,31.92,1,0,0,0,0,1,0
16184,9,2,144.12,0,1,0,1,1,2,0
16185,4,3,295.53,1,1,0,0,0,1,0
16186,1,1,90.59,0,1,1,1,0,2,0
16187,6,1,29.99,1,0,0,0,0,2,0
16188,5,1,43.75,0,1,1,1,0,0,0
16189,9,1,29.99,1,0,0,1,1,1,0
16190,2,2,158.59,1,0,1,1,1,0,0
16191,1,2,136.78,1,0,1,0,0,1,0
16192,5,2,161.8,1,0,2,0,0,2,0
16193,2,1,29.99,0,1,0,0,0,1,0
16194,6,2,119.71,1,0,2,1,1,2,0
16195,8,5,508.61,1,1,0,1,2,2,0
16196,5,4,449.22,1,0,2,0,2,1,0
16197,3,2,133.15,1,0,0,0,1,2,0
16198,3,1,57.03,0,1,1,1,0,1,0
16199,5,2,120.89,0,1,0,1,0,0,0
16200,3,1,70.25,0,1,2,1,1,0,0
16201,9,2,179.24,1,0,1,0,1,2,0
16202,10,4,391.07,0,1,0,1,0,2,0
16203,11,1,75.61,1,0,1,1,1,1,0
16204,2,2,173.95,0,1,1,0,1,2,0
16205,7,3,272.37,1,1,0,0,0,2,0
16206,9,1,93.23,0,1,1,0,1,1,0
16207,5,5,700.68,1,1,1,1,1,0,0
16208,7,3,261.31,1,0,1,1,0,1,0
16209,3,1,80.82,0,1,1,1,1,2,0
16210,2,1,29.99,1,0,1,0,1,2,0
16211,8,2,188.81,1,0,2,0,1,2,0
16212,3,5,732.34,1,1,2,1,1,1,0
16213,1,2,157.35,0,1,1,0,1,0,0
16214,2,5,621.6,1,0,1,1,1,0,0
16215,10,1,41.7,0,1,1,1,0,1,0
16216,12,3,299.88,0,1,1,1,2,1,0
16217,12,3,229.41,1,0,0,1,0,2,0
16218,1,6,926.25,1,1,2,1,2,1,0
16219,4,4,424.7,1,1,0,0,1,0,0
16220,2,1,68.03,0,1,1,0,0,1,0
16221,2,2,124.05,0,1,0,1,1,0,0
16222,8,5,575.62,1,1,0,1,2,1,0
16223,11,3,334.9,1,1,1,0,2,1,0
16224,6,1,90.35,0,1,0,0,1,0,0
16225,11,1,29.99,0,1,2,0,1,0,0
16226,2,1,29.99,0,1,1,0,1,1,0
16227,3,7,1963.55,1,0,1,1,0,0,0
16228,5,3,266.08,0,1,0,0,0,1,0
16229,3,1,85.79,0,1,1,1,0,0,0
16230,11,3,317.24,1,0,2,0,1,2,0
16231,7,1,39.41,0,1,0,1,1,0,0
16232,6,1,40.29,0,1,0,0,1,0,0
16233,2,2,148.66,0,1,2,0,0,0,0
16234,4,2,184.14,0,1,0,0,0,1,0
16235,1,6,884.59,1,1,0,1,0,0,0
16236,1,1,31.01,0,1,0,0,1,1,0
16237,1,3,274.03,1,1,1,0,1,1,0
16238,11,1,35.36,0,1,1,1,0,2,0
16239,5,1,87.49,0,1,0,0,0,0,0
16240,3,2,119.56,1,0,1,1,1,1,0
16241,9,2,114.03,0,1,2,1,0,0,0
16242,1,7,1953.9,1,1,1,1,2,2,0
16243,3,3,258.95,1,0,1,0,1,0,0
16244,2,5,741.26,1,1,1,1,2,2,0
16245,1,3,247.02,0,1,0,0,2,0,0
16246,3,5,505.12,0,1,0,1,1,2,0
16247,12,1,29.99,0,1,0,0,0,0,0
16248,6,3,341.54,1,1,1,0,0,2,0
16249,10,2,144.06,1,0,1,1,0,2,0
16250,12,2,110.89,0,1,1,0,0,2,0
16251,1,7,1364.92,1,1,0,1,0,0,0
16252,1,3,292.72,0,1,1,1,1,1,0
16253,10,1,29.99,0,1,2,1,1,2,0
16254,11,3,290.48,1,0,1,1,0,2,0
16255,5,4,394.47,0,1,2,0,0,0,0
16256,1,2,176.98,1,0,2,1,1,1,0
16257,4,2,182.58,1,0,0,0,1,0,0
16258,8,1,57.44,1,0,0,0,1,2,0
16259,10,3,296.49,1,0,0,1,2,2,0
16260,3,5,588.09,1,0,1,1,2,1,0
16261,5,2,107.71,0,1,2,0,0,0,0
16262,3,1,29.99,1,0,1,1,0,2,0
16263,3,1,67.29,1,0,1,1,0,0,0
16264,9,2,155.76,1,0,0,0,0,0,0
16265,6,2,199.96,0,1,0,1,1,1,0
16266,3,2,183.41,0,1,2,0,0,2,0
16267,7,1,29.99,0,1,2,0,1,0,0
16268,7,1,29.99,1,0,2,1,0,2,0
16269,8,2,144.68,0,1,1,1,1,1,0
16270,6,2,106.26,0,1,0,1,1,2,0
16271,10,1,29.99,1,0,1,0,0,0,0
16272,2,2,187.76,0,1,2,0,0,1,0
16273,1,4,433.62,1,1,1,1,2,2,0
16274,10,2,177.04,0,1,0,0,1,1,0
16275,10,1,87.64,1,0,0,1,0,2,0
16276,5,2,102.82,0,1,1,0,1,0,0
16277,10,1,29.99,0,1,0,1,0,0,0
16278,11,3,205.43,1,1,1,0,1,2,0
16279,1,6,930.77,1,1,2,1,2,0,0
16280,8,5,697.96,0,1,2,1,2,0,0
16281,4,3,309.04,0,1,0,0,1,2,0
16282,12,1,82.03,1,0,1,0,0,1,0
16283,1,1,29.99,1,0,2,1,0,0,0
16284,5,2,168.3,0,1,1,0,0,2,0
16285,1,2,179.23,1,0,2,1,1,0,0
16286,10,1,90.64,0,1,1,1,1,1,0
16287,5,1,29.99,0,1,1,1,1,1,0
16288,9,3,270.61,1,1,1,0,1,0,0
16289,3,3,207.58,1,1,0,1,2,2,0
16290,11,3,323.06,0,1,0,0,0,2,0
16291,7,1,36.91,0,1,0,0,0,0,0
16292,2,2,179.97,0,1,0,1,1,0,0
16293,1,3,219.23,1,1,1,1,2,1,0
16294,5,4,373.2,0,1,2,0,0,1,0
16295,2,2,139.47,1,0,2,1,1,1,0
16296,2,4,459.18,0,1,1,0,2,0,0
16297,7,5,529.99,0,1,2,1,2,1,0
16298,12,5,546.17,1,1,1,1,1,2,0
16299,1,3,265.24,1,0,1,1,2,0,0
16300,1,3,285.43,1,0,0,0,1,1,0
16301,9,1,48.43,0,1,1,1,1,2,0
16302,3,2,123.85,1,0,2,1,1,1,0
16303,2,1,29.99,1,0,1,1,0,2,0
16304,2,2,157.58,0,1,2,0,0,1,0
16305,10,1,40.19,0,1,1,1,0,1,0
16306,1,4,489.59,1,0,2,0,0,0,0
16307,10,1,52.4,0,1,1,1,1,2,0
16308,3,2,181.58,0,1,2,1,0,1,0
16309,6,4,446.03,1,0,0,1,2,2,0
16310,2,2,184.59,0,1,0,1,0,0,0
16311,11,2,141.75,1,0,1,0,1,1,0
16312,1,3,327.78,1,1,1,0,0,2,0
16313,5,5,594.63,1,1,1,1,1,0,0
16314,8,1,71.51,1,0,1,1,1,2,0
16315,2,5,578.58,0,1,0,1,0,1,0
16316,10,2,189.04,0,1,1,0,0,0,0
16317,6,1,29.99,0,1,1,0,0,0,0
16318,11,2,117.01,1,0,1,0,0,0,0
16319,3,1,29.99,0,1,0,0,0,0,0
16320,1,3,225.46,0,1,1,0,1,2,0
16321,1,5,564.11,1,0,0,1,2,1,0
16322,1,7,1252.19,1,0,0,1,1,2,0
16323,8,2,109.88,1,0,1,1,0,2,0
16324,4,3,236.84,1,0,0,1,1,0,0
16325,10,1,29.99,0,1,0,1,0,2,0
16326,1,2,106.84,1,0,1,0,0,2,0
16327,9,4,489.22,1,0,1,1,0,0,0
16328,1,3,234.88,0,1,0,0,1,2,0
16329,3,1,38.16,1,0,0,0,0,0,0
16330,9,3,269.81,1,1,0,0,2,0,0
16331,8,1,38.93,1,0,1,0,1,2,0
16332,6,3,239.0,0,1,1,0,1,2,0
16333,12,1,92.12,0,1,0,0,1,0,0
16334,6,1,36.6,0,1,1,1,0,2,0
16335,6,1,53.92,0,1,1,1,0,1,0
16336,5,3,207.31,1,0,0,0,1,2,0
16337,2,1,29.99,0,1,1,0,0,2,0
16338,1,7,1500.19,1,1,1,1,2,2,0
16339,1,1,29.99,1,0,0,1,1,1,0
16340,9,1,29.99,0,1,1,1,1,0,0
16341,4,2,170.68,0,1,1,1,1,0,0
16342,5,2,117.23,1,0,1,1,0,0,0
16343,8,2,109.88,1,0,1,0,1,2,0
16344,8,1,29.99,0,1,0,1,1,1,0
16345,8,1,29.99,0,1,1,1,1,0,0
16346,5,1,29.99,1,0,0,0,0,0,0
16347,7,3,302.12,0,1,1,0,2,0,0
16348,3,1,29.99,0,1,1,0,1,2,0
16349,1,4,481.43,1,1,1,0,2,1,0
16350,9,1,81.25,0,1,1,0,0,0,0
16351,1,2,164.71,1,0,0,0,0,2,0
16352,9,1,95.64,0,1,2,1,0,1,0
16353,3,3,303.67,1,0,1,0,1,2,0
16354,4,1,43.07,1,0,0,1,0,2,0
16355,10,3,341.09,1,1,1,1,1,1,0
16356,6,1,29.99,1,0,1,1,0,0,0
16357,10,1,29.99,1,0,1,0,0,2,0
16358,4,1,29.99,0,1,0,0,1,1,0
16359,7,3,265.98,0,1,1,0,1,2,0
16360,6,5,677.49,1,0,1,1,2,2,0
16361,9,1,58.83,1,0,2,1,0,0,0
16362,10,1,69.62,1,0,1,0,0,2,0
16363,10,1,37.22,0,1,2,0,1,0,0
16364,1,2,166.87,1,0,2,0,0,1,0
16365,1,6,999.4,1,0,0,1,2,1,0
16366,6,5,524.09,1,0,0,1,1,0,0
16367,12,2,126.27,0,1,1,1,1,2,0
16368,3,1,48.07,0,1,0,0,0,1,0
16369,10,1,74.1,0,1,1,0,0,1,0
16370,5,1,29.99,1,0,0,0,1,2,0
16371,4,1,30.97,0,1,1,0,1,2,0
16372,1,5,730.08,1,1,1,1,0,2,0
16373,10,1,53.36,1,0,0,1,1,1,0
16374,1,4,382.05,1,0,0,0,1,2,0
16375,7,3,261.3,0,1,1,1,2,2,0
16376,10,1,71.51,1,0,1,0,0,1,0
16377,6,1,56.87,0,1,1,1,1,2,0
16378,2,1,29.99,1,0,1,0,1,0,0
16379,12,1,78.26,1,0,1,1,1,2,0
16380,7,1,67.52,0,1,2,0,0,0,0
16381,6,2,176.41,1,0,1,0,0,0,0
16382,7,1,36.33,0,1,0,0,0,2,0
16383,11,2,125.18,1,0,0,0,1,1,0
16384,4,1,53.43,1,0,0,1,0,2,0
16385,10,1,60.06,1,0,1,0,0,0,0
16386,1,1,99.01,1,0,0,1,1,0,0
16387,6,6,787.02,1,1,1,1,1,2,0
16388,9,4,410.39,0,1,1,0,1,0,0
16389,2,3,253.56,1,0,1,0,0,1,0
16390,1,1,32.05,0,1,2,1,0,1,0
16391,5,7,1295.01,1,0,1,1,2,1,0
16392,12,1,97.28,0,1,0,0,0,2,0
16393,11,1,29.99,1,0,0,0,1,0,0
16394,5,6,923.72,0,1,0,1,0,0,0
16395,8,5,668.22,1,1,0,1,1,1,0
16396,6,1,29.99,0,1,1,0,0,2,0
16397,6,2,156.21,0,1,1,1,0,0,0
16398,5,1,29.99,1,0,2,1,0,2,0
16399,10,3,228.89,1,0,1,1,0,2,0
16400,12,1,32.74,1,0,0,1,1,1,0
16401,11,3,283.41,1,1,0,1,1,0,0
16402,7,1,29.99,1,0,1,1,0,1,0
16403,1,1,76.02,0,1,1,0,1,0,0
16404,3,4,415.17,1,0,1,0,2,2,0
16405,12,2,139.18,0,1,1,0,1,0,0
16406,9,1,29.99,1,0,1,1,0,1,0
16407,4,2,123.45,0,1,0,0,1,2,0
16408,5,1,34.42,0,1,2,1,0,1,0
16409,2,7,1659.68,1,1,1,1,2,0,0
16410,3,4,472.46,1,0,2,0,2,0,0
16411,2,5,653.85,1,0,0,1,1,1,0
16412,9,1,72.39,1,0,1,1,0,2,0
16413,9,1,29.99,0,1,0,1,0,2,0
16414,7,1,58.61,1,0,2,0,0,2,0
16415,4,1,29.99,1,0,2,0,0,2,0
16416,5,2,179.5,0,1,2,0,0,0,0
16417,5,1,29.99,1,0,0,1,1,1,0
16418,3,5,721.78,1,0,0,1,2,0,0
16419,3,6,947.33,1,1,1,1,0,2,0
16420,12,1,29.99,0,1,0,0,1,2,0
16421,11,2,123.41,1,0,1,0,1,2,0
16422,2,2,130.08,0,1,0,1,0,0,0
16423,10,2,169.35,0,1,1,0,1,0,0
16424,6,1,65.65,0,1,1,1,0,1,0
16425,6,1,79.86,1,0,2,1,1,2,0
16426,5,2,136.21,0,1,1,1,1,0,0
16427,7,2,173.55,1,0,1,1,0,1,0
16428,7,3,278.58,1,0,2,1,0,1,0
16429,6,1,52.3,0,1,1,0,0,2,0
16430,7,2,152.21,1,0,2,0,1,2,0
16431,12,1,98.27,0,1,0,0,1,2,0
16432,1,4,452.2,1,0,1,0,1,1,0
16433,6,4,444.75,0,1,1,0,1,2,0
16434,10,1,29.99,1,0,0,0,0,0,0
16435,11,4,379.61,1,0,1,0,0,2,0
16436,7,3,283.61,0,1,0,1,2,2,0
16437,2,6,759.63,1,0,0,1,2,1,0
16438,1,1,29.99,0,1,0,1,1,2,0
16439,6,1,29.99,0,1,0,0,1,1,0
16440,10,4,474.19,0,1,1,0,1,2,0
16441,2,3,269.11,0,1,0,1,1,2,0
16442,9,1,82.66,1,0,1,0,0,0,0
16443,1,2,166.95,0,1,0,1,1,1,0
16444,1,7,1060.3,1,1,2,1,1,2,0
16445,8,2,182.49,1,0,2,0,0,2,0
16446,11,2,167.12,0,1,1,0,0,1,0
16447,4,2,144.66,0,1,1,1,1,2,0
16448,4,2,171.92,1,0,1,0,0,1,0
16449,9,2,126.59,1,0,1,1,0,1,0
16450,9,2,135.61,1,0,1,0,1,0,0
16451,3,1,79.56,1,0,0,0,1,0,0
16452,6,5,507.25,0,1,0,1,1,1,0
16453,9,1,91.4,1,0,1,0,1,2,0
16454,6,1,29.99,1,0,1,1,1,1,0
16455,3,2,140.34,0,1,0,1,1,1,0
16456,4,2,110.74,1,0,0,1,0,2,0
16457,10,1,29.99,1,0,0,1,0,2,0
16458,1,4,356.57,0,1,1,0,0,0,0
16459,3,2,187.49,0,1,1,0,1,2,0
16460,9,1,47.83,0,1,0,1,0,1,0
16461,6,3,232.17,1,0,2,0,1,1,0
16462,4,2,161.87,0,1,0,0,0,1,0
16463,5,1,29.99,1,0,2,1,0,1,0
16464,5,3,307.28,0,1,0,0,1,0,0
16465,2,6,851.43,1,1,0,1,1,2,0
16466,6,3,333.21,1,0,0,1,1,1,0
16467,3,1,63.5,1,0,0,0,0,0,0
16468,1,6,828.72,1,0,0,1,0,2,0
16469,5,2,183.75,0,1,2,0,0,2,0
