id,recency,history_segment,history,mens,womens,region,newbie,channel
55889,2,7,1632.75,1,1,0,1,0
55890,9,2,187.35,0,1,1,0,1
55891,5,2,184.91,0,1,1,0,0
55892,1,3,212.71,1,1,0,0,0
55893,9,1,31.85,0,1,0,1,1
55894,5,2,100.4,1,0,0,1,1
55895,3,4,477.36,0,1,2,1,2
55896,12,1,29.99,1,0,1,1,0
55897,10,2,103.27,1,0,1,1,1
55898,12,1,79.34,1,0,0,1,1
55899,4,3,225.68,0,1,0,0,0
55900,9,3,209.95,1,0,0,1,1
55901,10,2,170.69,1,0,0,0,0
55902,12,1,30.73,1,0,0,1,0
55903,6,3,279.94,0,1,2,0,0
55904,12,3,240.81,1,1,2,0,2
55905,1,7,1525.49,0,1,1,1,0
55906,6,2,114.73,0,1,2,1,0
55907,3,4,452.53,1,1,1,1,2
55908,5,5,538.48,0,1,1,1,0
55909,6,1,67.5,0,1,1,0,1
55910,10,1,43.72,0,1,1,1,1
55911,12,1,46.39,1,0,0,1,1
55912,9,3,256.84,1,1,1,1,0
55913,11,7,1229.68,0,1,1,1,2
55914,4,3,270.04,1,0,1,1,0
55915,1,1,84.71,1,0,2,1,1
55916,4,3,220.37,1,1,0,0,2
55917,3,6,821.85,1,0,2,1,0
55918,1,3,340.88,0,1,1,0,2
55919,8,1,41.66,1,0,0,0,0
55920,8,1,68.07,1,0,2,0,0
55921,11,3,341.82,0,1,0,0,1
55922,3,1,54.59,1,0,1,1,0
55923,8,3,220.22,1,0,0,1,0
55924,6,1,29.99,1,0,0,1,0
55925,3,4,444.15,1,0,0,0,2
55926,7,3,248.71,1,0,1,1,1
55927,1,3,315.78,1,0,0,0,0
55928,7,3,212.18,1,0,0,0,1
55929,9,2,180.86,0,1,0,1,1
55930,9,1,71.89,0,1,2,1,1
55931,5,1,30.18,0,1,2,0,0
55932,4,1,65.04,1,0,0,0,0
55933,3,1,29.99,0,1,2,0,0
55934,9,5,514.56,1,1,2,1,0
55935,10,1,85.31,1,0,0,0,0
55936,3,3,202.57,0,1,1,0,2
55937,2,4,356.02,0,1,1,1,2
55938,2,1,29.99,1,0,0,1,0
55939,11,3,216.7,0,1,0,0,2
55940,1,1,30.08,1,0,1,0,0
55941,9,1,29.99,0,1,1,1,0
55942,4,1,37.3,0,1,1,0,1
55943,1,1,63.5,0,1,1,1,1
55944,9,2,147.74,0,1,0,1,0
55945,10,1,63.87,0,1,2,0,1
55946,8,2,132.83,0,1,1,1,1
55947,2,1,29.99,1,0,1,0,1
55948,9,1,54.11,1,0,2,0,0
55949,12,1,58.88,0,1,0,0,1
55950,9,3,310.08,1,0,0,1,0
55951,9,2,132.61,1,0,0,1,1
55952,4,7,1256.74,1,1,0,1,0
55953,1,3,206.2,0,1,1,0,1
55954,1,4,393.84,0,1,1,0,0
55955,9,4,421.05,1,0,1,1,0
55956,1,7,1210.61,1,0,1,1,1
55957,4,3,312.37,1,0,0,0,1
55958,6,1,40.53,1,0,0,0,0
55959,7,1,29.99,0,1,1,1,1
55960,10,4,483.3,1,1,0,0,0
55961,8,2,106.93,1,0,1,1,0
55962,3,3,209.84,0,1,0,1,0
55963,1,4,386.11,1,1,0,0,2
55964,12,2,103.58,0,1,0,0,0
55965,4,4,370.95,0,1,0,0,1
55966,5,2,157.48,0,1,0,0,0
55967,10,2,168.66,1,0,1,0,0
55968,7,6,816.7,1,1,1,1,2
55969,9,1,34.25,0,1,2,0,0
55970,2,1,29.99,0,1,0,0,0
55971,10,3,261.39,0,1,1,0,0
55972,12,1,53.44,0,1,0,0,1
55973,6,1,29.99,1,0,1,0,1
55974,7,1,66.7,0,1,1,1,1
55975,9,1,72.29,0,1,0,1,0
55976,7,1,87.54,0,1,1,1,1
55977,6,1,29.99,0,1,1,1,0
55978,4,3,234.01,1,0,2,0,2
55979,10,2,155.4,0,1,1,0,0
55980,8,2,113.65,0,1,1,0,1
55981,10,1,29.99,1,0,0,0,1
55982,3,1,57.97,0,1,0,1,1
55983,9,1,97.95,0,1,0,1,1
55984,9,6,926.04,0,1,1,1,1
55985,1,1,96.03,0,1,2,1,1
55986,3,1,75.57,0,1,1,0,1
55987,4,5,607.43,1,1,0,1,2
55988,11,1,51.31,0,1,0,1,0
55989,9,2,142.35,0,1,2,0,0
55990,11,2,126.02,1,0,0,1,0
55991,8,1,29.99,1,0,0,0,0
55992,4,5,514.32,0,1,1,1,1
55993,7,4,462.7,0,1,1,1,2
55994,1,1,36.68,1,0,1,1,1
55995,2,6,824.95,1,0,1,1,2
55996,2,7,1245.8,1,1,2,1,0
55997,7,1,99.36,1,0,0,0,0
55998,1,3,329.97,0,1,2,1,0
55999,4,2,199.08,1,0,1,0,0
56000,10,2,147.78,0,1,2,1,1
56001,1,1,29.99,1,0,2,0,0
56002,4,5,532.59,0,1,2,1,2
56003,10,4,427.67,1,0,1,0,2
56004,1,5,596.83,1,0,1,1,2
56005,10,1,84.14,0,1,0,0,1
56006,9,1,30.25,0,1,2,1,1
56007,8,2,117.96,1,0,1,1,1
56008,3,1,56.27,0,1,0,1,0
56009,10,3,288.45,0,1,2,1,1
56010,3,1,50.85,1,0,2,0,0
56011,1,1,29.99,0,1,0,0,1
56012,9,2,122.8,1,0,0,1,1
56013,9,3,338.57,1,1,0,1,1
56014,6,1,90.68,0,1,1,0,0
56015,1,2,129.1,1,0,2,1,0
56016,9,4,372.6,1,0,1,1,1
56017,1,3,244.09,0,1,1,0,2
56018,2,6,867.17,1,0,2,1,0
56019,10,5,523.47,1,0,0,1,1
56020,1,1,75.82,0,1,0,1,1
56021,11,1,56.8,1,0,1,0,0
56022,2,1,55.53,1,0,2,0,0
56023,7,2,100.2,0,1,1,0,1
56024,10,1,62.69,0,1,1,0,1
56025,1,1,89.7,0,1,0,1,0
56026,10,3,322.93,1,0,0,0,2
56027,10,3,265.77,1,0,0,0,0
56028,11,2,172.02,0,1,0,1,1
56029,1,3,331.06,1,0,0,0,1
56030,3,1,29.99,0,1,1,0,1
56031,12,1,29.99,0,1,0,1,0
56032,6,6,829.96,1,0,0,1,2
56033,8,2,108.98,0,1,1,1,1
56034,1,1,53.87,0,1,0,0,1
56035,4,2,173.48,0,1,0,1,1
56036,1,5,622.72,0,1,1,1,2
56037,6,1,30.96,1,0,2,1,1
56038,9,3,218.59,0,1,0,0,0
56039,3,2,106.57,0,1,0,1,0
56040,3,5,505.49,1,0,1,1,2
56041,9,1,29.99,0,1,0,0,1
56042,9,2,117.42,1,0,1,0,1
56043,6,1,63.16,1,0,1,0,0
56044,8,2,154.55,1,0,1,0,0
56045,1,5,666.57,1,1,0,1,2
56046,1,1,73.96,0,1,0,0,1
56047,4,2,189.28,1,0,2,0,0
56048,1,1,29.99,1,0,2,1,1
56049,10,4,495.96,1,0,0,0,2
56050,9,2,192.87,1,0,1,0,1
56051,1,4,441.95,0,1,0,0,2
56052,11,1,29.99,1,0,0,0,1
56053,3,1,51.39,1,0,2,0,1
56054,9,4,494.07,0,1,1,0,1
56055,6,2,185.31,1,0,0,0,1
56056,2,6,833.06,1,0,0,1,1
56057,11,4,367.79,1,1,1,0,1
56058,4,5,559.71,1,0,1,1,0
56059,1,4,497.48,1,0,0,0,0
56060,11,2,119.42,1,0,1,1,1
56061,6,5,608.55,1,0,1,1,1
56062,10,2,172.01,1,0,0,1,0
56063,10,2,112.28,0,1,2,1,1
56064,3,1,61.56,0,1,0,1,1
56065,12,1,95.36,0,1,1,0,0
56066,1,3,242.6,0,1,0,1,0
56067,6,5,534.24,0,1,0,1,2
56068,9,1,82.55,1,0,0,0,1
56069,8,2,146.05,0,1,0,1,1
56070,4,5,666.68,1,1,1,1,1
56071,3,2,170.51,1,0,1,1,1
56072,11,1,45.36,1,0,2,0,1
56073,1,1,32.58,0,1,1,1,1
56074,12,3,255.73,1,0,1,1,1
56075,12,2,108.56,0,1,2,0,1
56076,11,1,70.56,0,1,0,1,0
56077,2,3,249.96,1,1,0,0,2
56078,4,2,103.34,0,1,0,1,1
56079,6,2,181.09,1,0,1,1,1
56080,2,1,95.85,1,0,1,0,1
56081,1,4,367.19,1,0,0,0,0
56082,11,3,201.64,0,1,1,1,1
56083,4,4,390.18,1,0,1,0,0
56084,5,2,171.13,0,1,0,0,1
56085,6,2,150.79,1,0,1,0,1
56086,10,6,809.7,1,1,2,1,0
56087,2,2,193.01,0,1,1,1,1
56088,1,4,472.74,1,1,2,0,2
56089,7,7,1044.25,1,0,1,1,2
56090,4,2,138.72,0,1,0,1,1
56091,2,3,324.93,1,0,0,1,0
56092,6,3,271.63,1,1,1,0,0
56093,5,3,349.47,1,0,0,1,1
56094,4,5,599.4,0,1,1,1,0
56095,1,5,632.62,1,1,0,1,2
56096,10,1,29.99,0,1,0,1,0
56097,6,3,312.7,1,0,0,0,1
56098,6,5,549.78,1,0,1,1,0
56099,5,1,88.58,1,0,0,0,0
56100,2,2,148.92,0,1,0,1,1
56101,6,1,99.52,0,1,0,0,0
56102,9,2,145.37,1,0,0,1,1
56103,9,1,29.99,0,1,1,1,0
56104,9,3,271.64,0,1,0,0,0
56105,8,2,164.79,1,0,2,1,1
56106,10,2,150.31,0,1,2,0,1
56107,3,4,361.69,1,0,1,0,1
56108,1,1,40.13,1,0,2,1,0
56109,9,1,78.78,1,0,1,0,1
56110,11,1,95.79,0,1,0,1,0
56111,4,2,136.93,0,1,2,1,0
56112,4,1,95.21,0,1,1,0,0
56113,4,1,63.9,1,0,0,0,1
56114,2,1,37.66,1,0,0,1,1
56115,5,3,205.74,1,0,0,1,0
56116,4,1,29.99,1,0,1,0,1
56117,3,1,31.9,1,0,1,1,1
56118,10,1,29.99,1,0,1,0,1
56119,10,2,162.53,1,0,0,1,1
56120,2,2,150.69,1,0,1,1,1
56121,2,4,435.0,0,1,0,1,0
56122,4,1,74.59,1,0,0,1,1
56123,4,1,40.74,1,0,0,0,0
56124,9,2,198.36,1,0,0,0,1
56125,11,1,62.91,0,1,1,0,1
56126,11,1,67.93,0,1,1,1,0
56127,12,1,29.99,1,0,0,1,0
56128,4,1,29.99,0,1,1,1,1
56129,10,4,435.46,0,1,0,0,2
56130,1,4,382.87,1,1,0,0,2
56131,1,5,738.66,1,1,1,1,2
56132,12,5,502.22,0,1,0,1,2
56133,10,6,886.83,1,0,0,1,2
56134,2,4,467.65,1,0,1,0,2
56135,1,2,165.88,0,1,2,0,1
56136,7,1,68.47,1,0,0,0,0
56137,10,1,37.75,0,1,1,0,1
56138,1,3,218.79,0,1,0,1,0
56139,10,1,29.99,1,0,2,1,0
56140,2,3,284.97,1,0,1,1,2
56141,5,4,491.51,1,1,1,1,2
56142,4,4,411.93,0,1,0,0,0
56143,1,6,766.99,1,1,1,1,1
56144,3,2,173.24,0,1,0,0,0
56145,6,1,86.81,1,0,1,1,0
56146,9,3,268.09,1,0,1,1,0
56147,5,5,511.77,0,1,0,1,0
56148,3,4,353.07,0,1,2,0,0
56149,10,2,149.31,0,1,2,1,1
56150,10,4,492.81,0,1,0,0,2
56151,10,5,509.46,0,1,2,1,2
56152,11,2,197.81,0,1,0,1,1
56153,1,3,308.67,1,0,1,0,0
56154,1,4,444.42,1,0,1,0,1
56155,8,5,509.23,1,0,0,1,0
56156,12,1,78.43,0,1,0,0,1
56157,1,1,71.55,0,1,1,1,0
56158,11,1,54.38,0,1,1,0,0
56159,5,2,119.15,0,1,0,0,1
56160,9,2,164.57,1,0,1,0,0
56161,2,2,135.98,0,1,0,0,0
56162,9,1,38.18,0,1,2,0,1
56163,4,1,80.88,1,0,0,0,1
56164,11,3,279.29,1,1,1,0,0
56165,4,1,29.99,1,0,2,0,1
56166,9,3,333.46,0,1,0,0,0
56167,3,3,217.18,1,0,0,1,2
56168,12,1,29.99,1,0,0,0,1
56169,10,1,43.05,0,1,1,1,1
56170,1,2,114.0,1,0,1,1,1
56171,3,1,29.99,1,0,1,1,0
56172,10,5,526.41,0,1,2,1,1
56173,1,3,208.89,0,1,1,0,1
56174,3,1,82.07,0,1,0,0,1
56175,9,3,208.42,0,1,1,0,2
56176,6,3,305.11,0,1,1,1,1
56177,7,3,297.21,1,0,1,1,0
56178,6,4,431.96,1,1,1,0,1
56179,1,2,151.3,0,1,0,0,1
56180,10,3,234.06,1,0,2,0,0
56181,7,3,345.33,1,1,0,0,1
56182,7,1,29.99,1,0,1,1,0
56183,4,1,92.13,0,1,1,1,1
56184,9,2,183.21,1,0,1,1,0
56185,2,2,119.26,0,1,1,0,1
56186,4,2,186.41,1,0,1,1,0
56187,2,1,90.71,1,0,1,0,0
56188,5,3,250.4,1,0,2,0,2
56189,1,5,654.97,1,1,0,1,0
56190,7,1,96.14,0,1,1,1,0
56191,12,3,334.12,0,1,1,0,1
56192,1,4,368.67,1,1,0,0,1
56193,9,2,112.98,1,0,1,1,1
56194,10,1,78.35,1,0,1,0,0
56195,7,3,311.19,0,1,0,1,0
56196,9,3,210.97,1,0,1,0,2
56197,3,7,1027.01,1,1,0,1,2
56198,5,5,531.76,0,1,2,1,0
56199,2,4,398.51,1,0,1,1,0
56200,8,1,38.68,0,1,0,0,0
56201,12,2,152.67,1,0,0,0,1
56202,1,1,29.99,1,0,1,0,0
56203,3,1,29.99,0,1,1,1,1
56204,5,1,30.24,0,1,2,0,1
56205,9,1,54.31,1,0,1,0,0
56206,1,2,162.14,1,0,0,1,1
56207,11,1,38.75,1,0,1,1,1
56208,9,2,120.7,0,1,1,1,1
56209,4,1,69.24,1,0,0,0,0
56210,3,2,157.7,0,1,0,1,1
56211,1,7,1215.3,0,1,1,1,0
56212,3,1,29.99,1,0,0,0,1
56213,5,4,370.68,0,1,0,0,1
56214,6,4,363.09,0,1,0,0,2
56215,4,1,92.37,1,0,1,1,0
56216,1,2,161.74,1,0,1,0,1
56217,6,3,288.39,0,1,0,0,0
56218,2,2,182.21,0,1,2,0,0
56219,1,2,151.47,1,0,0,1,1
56220,10,5,524.4,1,0,1,1,2
56221,10,2,138.11,0,1,0,0,1
56222,5,2,196.06,1,0,0,1,0
56223,10,2,102.91,1,0,0,0,1
56224,10,3,265.28,1,0,1,0,1
56225,7,2,192.28,0,1,0,0,1
56226,10,1,42.14,1,0,1,0,0
56227,9,3,344.01,0,1,0,0,0
56228,10,1,89.42,0,1,1,0,0
56229,3,3,202.72,1,0,1,0,2
56230,2,1,29.99,1,0,0,0,0
56231,8,1,29.99,0,1,0,0,1
56232,2,7,1564.58,0,1,0,1,1
56233,9,2,135.61,0,1,0,0,0
56234,12,3,213.48,0,1,0,0,0
56235,2,4,370.56,1,1,0,0,2
56236,10,1,93.67,0,1,0,1,1
56237,3,2,110.34,0,1,2,1,1
56238,4,6,837.47,1,1,1,1,2
56239,10,3,209.61,1,0,2,0,2
56240,8,1,29.99,1,0,1,1,1
56241,12,1,29.99,0,1,0,0,1
56242,10,3,261.33,0,1,0,1,1
56243,9,6,797.54,0,1,1,1,1
56244,3,4,369.06,1,0,1,1,1
56245,1,2,127.55,1,0,2,1,1
56246,1,2,154.73,1,0,0,0,0
56247,3,2,181.72,1,0,0,1,0
56248,1,3,254.9,1,0,0,0,0
56249,10,1,36.88,1,0,1,1,1
56250,12,3,272.22,0,1,0,0,2
56251,4,1,97.77,1,0,0,1,1
56252,1,7,1225.0,1,0,1,1,2
56253,2,3,249.23,1,1,1,0,1
56254,4,2,161.07,1,0,2,1,0
56255,6,4,416.77,1,0,0,0,0
56256,6,3,241.43,1,1,0,0,1
56257,2,1,73.14,0,1,0,0,0
56258,2,1,85.18,1,0,1,1,0
56259,9,2,104.46,0,1,1,1,1
56260,10,4,441.89,0,1,0,0,2
56261,9,4,364.45,1,0,1,0,1
56262,2,3,226.58,1,0,1,0,0
56263,11,2,194.56,1,0,1,0,1
56264,2,1,52.87,1,0,0,0,0
56265,5,2,172.79,1,0,1,0,0
56266,4,1,31.69,1,0,0,0,0
56267,10,3,249.63,1,0,2,0,1
56268,4,3,231.26,1,1,1,1,1
56269,1,4,484.06,1,0,1,1,1
56270,10,2,124.08,0,1,0,0,1
56271,6,3,303.64,1,0,1,0,1
56272,3,1,29.99,0,1,1,1,1
56273,4,1,72.27,0,1,2,0,0
56274,8,1,90.84,1,0,0,0,1
56275,2,7,1017.65,1,0,1,1,1
56276,6,2,139.85,0,1,1,0,1
56277,7,2,167.13,0,1,1,0,0
56278,12,1,31.94,1,0,1,0,1
56279,3,4,431.55,1,0,1,0,2
56280,9,3,344.74,0,1,2,1,1
56281,2,3,323.48,0,1,0,1,1
56282,9,3,202.89,0,1,1,1,0
56283,6,1,29.99,0,1,1,1,1
56284,8,2,141.06,0,1,1,0,0
56285,1,3,238.52,1,1,1,0,2
56286,6,5,528.3,1,1,2,1,2
56287,1,1,30.85,1,0,1,0,1
56288,6,1,29.99,1,0,0,1,0
56289,8,1,54.5,0,1,0,0,1
56290,1,1,91.97,1,0,1,0,0
56291,1,4,422.67,1,0,1,0,2
56292,3,2,103.46,1,0,1,0,0
56293,1,1,29.99,0,1,2,1,1
56294,11,1,94.08,0,1,1,0,0
56295,4,2,150.79,1,0,2,0,1
56296,10,2,171.25,0,1,1,1,1
56297,9,1,29.99,1,0,1,0,1
56298,10,1,77.11,1,0,2,0,0
56299,1,4,462.96,0,1,0,1,0
56300,1,4,406.29,0,1,0,1,0
56301,1,2,176.12,1,0,1,1,0
56302,1,5,519.32,0,1,0,1,0
56303,1,2,112.68,1,0,0,1,1
56304,8,1,31.41,1,0,2,1,1
56305,11,1,48.94,1,0,1,0,0
56306,7,3,202.92,1,1,2,0,0
56307,3,1,30.2,1,0,1,0,1
56308,10,3,303.0,1,0,1,0,1
56309,3,1,29.99,1,0,0,1,1
56310,2,2,145.03,1,0,1,1,0
56311,6,2,146.92,1,0,2,1,0
56312,2,1,40.79,0,1,0,1,1
56313,6,2,196.79,0,1,1,0,1
56314,6,3,214.39,0,1,2,0,1
56315,9,3,202.9,0,1,0,0,1
56316,11,1,55.85,1,0,0,0,0
56317,2,1,29.99,0,1,0,1,1
56318,2,1,43.02,0,1,2,0,0
56319,10,2,156.04,0,1,0,1,1
56320,3,1,35.39,0,1,0,0,0
56321,9,4,363.29,0,1,2,0,0
56322,9,4,354.28,0,1,0,1,1
56323,2,4,356.27,0,1,0,0,1
56324,3,2,198.89,1,0,2,0,1
56325,4,1,29.99,0,1,1,1,0
56326,5,5,610.33,1,1,1,1,1
56327,2,5,684.46,1,0,0,1,0
56328,6,5,579.9,1,0,0,1,2
56329,1,1,62.99,1,0,1,0,0
56330,4,1,29.99,1,0,1,1,1
56331,4,1,30.57,0,1,1,1,1
56332,1,1,96.76,1,0,1,1,1
56333,7,3,247.57,1,0,0,1,0
56334,11,1,55.59,0,1,0,0,0
56335,3,7,1106.54,0,1,0,1,1
56336,1,4,407.2,1,1,0,0,2
56337,3,5,532.72,0,1,1,1,0
56338,2,2,131.55,1,0,0,0,1
56339,5,2,136.36,0,1,1,1,1
56340,2,1,29.99,1,0,2,1,0
56341,3,2,101.18,0,1,0,0,1
56342,8,3,209.7,1,0,1,0,1
56343,9,4,352.42,0,1,0,0,1
56344,2,2,116.18,0,1,1,1,1
56345,9,3,311.61,1,0,1,0,0
56346,9,3,205.33,0,1,0,1,1
56347,3,2,154.6,0,1,0,0,0
56348,2,1,29.99,0,1,1,1,1
56349,10,1,82.11,0,1,2,1,0
56350,1,3,228.28,1,1,1,0,1
56351,5,1,35.41,0,1,0,1,0
56352,10,2,169.64,0,1,1,0,0
56353,4,3,274.67,0,1,0,1,0
56354,6,1,29.99,1,0,0,0,0
56355,7,1,45.04,0,1,1,0,0
56356,5,2,165.58,0,1,1,0,0
56357,2,3,216.85,1,1,1,1,1
56358,7,1,29.99,0,1,0,0,1
56359,1,3,331.19,0,1,1,0,0
56360,5,2,130.8,1,0,0,0,1
56361,10,3,333.5,1,0,1,1,1
56362,11,2,136.47,0,1,1,1,0
56363,6,2,100.34,0,1,2,1,1
56364,2,2,118.82,1,0,1,0,0
56365,2,1,83.38,0,1,0,1,0
56366,10,2,165.07,1,0,0,1,1
56367,9,6,789.47,0,1,1,1,0
56368,12,1,29.99,1,0,0,1,0
56369,8,2,178.07,0,1,0,1,1
56370,1,3,344.58,0,1,2,0,1
56371,4,1,76.04,0,1,2,0,0
56372,9,1,58.31,0,1,1,1,1
56373,6,6,910.45,1,0,0,1,2
56374,12,2,123.23,1,0,0,1,0
56375,1,7,1259.2,1,1,1,1,2
56376,10,1,51.63,1,0,1,1,0
56377,2,4,489.09,1,0,1,0,0
56378,7,2,160.27,1,0,1,0,1
56379,6,3,283.42,1,0,0,1,0
56380,3,4,408.31,0,1,0,0,0
56381,9,4,414.53,0,1,2,0,2
56382,7,3,215.21,0,1,1,0,0
56383,12,3,226.01,1,0,1,0,1
56384,6,5,599.86,0,1,2,1,1
56385,6,5,569.14,0,1,1,1,0
56386,3,1,64.37,0,1,1,1,1
56387,1,3,259.01,0,1,0,1,1
56388,5,2,115.67,1,0,1,1,1
56389,10,5,502.73,0,1,1,1,0
56390,8,1,76.51,1,0,1,0,0
56391,4,3,241.6,0,1,0,0,1
56392,10,2,160.89,1,0,2,1,1
56393,1,2,165.74,1,0,1,0,0
56394,9,3,201.0,1,1,1,1,1
56395,6,3,325.13,1,0,0,0,1
56396,1,4,412.22,1,1,0,1,2
56397,11,1,48.74,1,0,0,0,0
56398,10,1,41.89,1,0,1,1,1
56399,5,1,31.35,0,1,1,1,0
56400,11,2,154.55,0,1,2,1,1
56401,10,2,146.88,1,0,1,1,0
56402,7,4,403.01,0,1,0,0,2
56403,8,1,90.62,1,0,0,0,1
56404,5,1,29.99,0,1,0,1,1
56405,9,3,296.04,0,1,0,1,0
56406,6,2,147.17,0,1,1,0,0
56407,6,3,240.21,1,0,0,1,0
56408,9,3,207.14,0,1,0,0,1
56409,1,5,607.69,0,1,2,1,0
56410,7,4,442.87,0,1,0,0,2
56411,9,3,268.45,0,1,0,1,0
56412,6,3,281.81,0,1,1,0,2
56413,1,5,705.2,0,1,1,1,1
56414,10,3,269.62,0,1,1,0,1
56415,1,2,110.18,0,1,1,0,0
56416,1,4,355.16,0,1,2,0,0
56417,1,1,58.5,1,0,1,1,1
56418,11,5,629.59,1,0,0,1,2
56419,8,3,241.17,0,1,1,0,0
56420,3,1,29.99,1,0,0,1,0
56421,3,6,797.62,1,0,0,1,0
56422,9,1,29.99,1,0,0,0,1
56423,1,3,302.45,1,0,1,0,0
56424,4,1,96.39,1,0,0,0,0
56425,11,3,254.91,1,1,1,0,0
56426,2,2,172.18,1,0,1,0,1
56427,10,1,29.99,0,1,1,1,1
56428,8,2,173.74,0,1,2,1,0
56429,1,4,371.37,1,1,1,0,2
56430,5,1,43.48,0,1,1,0,0
56431,10,2,137.4,1,0,0,0,1
56432,4,5,648.39,1,0,2,1,2
56433,10,1,51.24,1,0,1,0,0
56434,4,3,320.4,1,1,1,1,1
56435,8,2,124.68,1,0,0,0,0
56436,3,4,447.29,1,0,1,0,2
56437,5,1,94.27,1,0,2,1,1
56438,10,1,29.99,1,0,1,1,0
56439,9,2,120.19,1,0,0,0,0
56440,9,1,53.76,1,0,1,0,1
56441,6,1,36.68,0,1,0,1,0
56442,7,1,93.03,0,1,0,1,1
56443,6,1,71.52,1,0,1,0,1
56444,7,1,70.18,0,1,0,0,1
56445,11,1,37.85,1,0,2,0,0
56446,1,3,290.06,1,0,1,1,2
56447,10,3,270.2,0,1,0,0,1
56448,12,1,63.94,0,1,1,0,0
56449,3,3,222.7,0,1,2,0,0
56450,3,4,422.99,1,1,1,0,1
56451,8,1,42.53,1,0,0,0,1
56452,8,1,29.99,1,0,1,1,0
56453,9,2,114.25,1,0,1,0,0
56454,3,1,94.48,1,0,1,1,0
56455,1,5,661.54,1,0,1,1,0
56456,1,6,770.7,0,1,1,1,2
56457,9,1,93.53,1,0,1,0,0
56458,11,3,262.58,0,1,1,1,1
56459,3,2,179.31,0,1,0,0,0
56460,5,2,134.96,1,0,2,0,0
56461,4,1,36.56,0,1,0,1,0
56462,9,1,82.23,1,0,0,1,0
56463,2,3,320.93,0,1,1,1,1
56464,3,4,409.78,1,0,0,0,0
56465,1,3,224.15,1,0,1,0,2
56466,4,1,77.87,1,0,0,0,0
56467,8,2,125.11,1,0,0,0,1
56468,1,7,1047.69,1,1,0,1,1
56469,10,1,50.35,0,1,0,0,1
56470,12,1,29.99,0,1,1,1,0
56471,3,2,130.24,0,1,1,0,0
56472,2,4,394.56,0,1,0,0,0
56473,2,2,164.49,0,1,0,1,1
56474,1,5,618.66,1,0,1,1,0
56475,7,1,81.86,0,1,1,1,1
56476,4,1,62.89,1,0,1,1,0
56477,3,1,29.99,0,1,0,1,1
56478,3,1,52.55,0,1,0,1,1
56479,1,2,142.26,1,0,0,0,0
56480,8,3,346.85,1,1,1,0,2
56481,8,1,50.46,1,0,0,1,1
56482,12,2,137.91,1,0,1,0,1
56483,1,3,212.86,0,1,2,0,1
56484,7,1,53.97,1,0,2,1,1
56485,8,1,29.99,1,0,2,0,1
56486,1,4,401.27,1,0,1,0,1
56487,3,2,136.59,0,1,0,0,1
56488,1,5,568.75,1,0,2,1,2
56489,4,3,229.07,1,0,1,0,0
56490,6,1,93.34,1,0,1,1,1
56491,2,4,427.11,1,0,0,0,2
56492,6,2,163.34,0,1,1,1,0
56493,2,1,48.02,1,0,1,1,1
56494,8,3,225.35,0,1,0,1,2
56495,4,2,124.94,0,1,2,0,0
56496,10,2,109.15,1,0,1,1,1
56497,8,2,135.84,1,0,1,1,0
56498,5,6,784.96,1,0,0,1,2
56499,10,4,367.3,1,1,1,1,1
56500,3,3,326.52,1,1,1,0,0
56501,2,6,905.62,1,1,0,1,0
56502,1,2,168.25,1,0,2,0,1
56503,12,1,50.17,1,0,0,1,0
56504,2,2,151.62,1,0,0,1,0
56505,2,2,113.53,1,0,1,1,1
56506,1,4,474.06,1,0,0,0,0
56507,12,1,77.93,0,1,1,0,0
56508,1,1,49.16,1,0,1,0,1
56509,6,1,29.99,0,1,1,1,0
56510,10,2,155.11,1,0,1,1,0
56511,9,1,71.24,1,0,0,0,0
56512,9,1,29.99,1,0,2,1,1
56513,10,2,178.44,1,0,0,1,0
56514,9,1,29.99,0,1,0,0,0
56515,1,2,133.03,1,0,2,0,1
56516,11,3,220.58,0,1,1,0,2
56517,7,3,244.84,1,1,0,1,2
56518,5,2,103.36,1,0,0,0,1
56519,2,5,561.53,1,1,1,1,1
56520,4,2,104.16,1,0,2,0,0
56521,5,1,66.07,1,0,1,1,1
56522,1,2,171.88,0,1,1,1,0
56523,9,2,193.98,1,0,0,1,1
56524,9,3,299.76,0,1,1,0,0
56525,7,2,130.69,1,0,0,1,1
56526,3,5,506.29,1,0,0,1,0
56527,12,1,61.4,1,0,0,0,0
56528,2,3,269.13,0,1,1,0,2
56529,2,5,578.49,1,0,1,1,2
56530,12,1,45.94,1,0,2,0,0
56531,5,1,57.75,1,0,1,0,0
56532,6,1,39.31,0,1,0,1,1
56533,8,3,321.64,0,1,0,0,2
56534,3,2,159.57,1,0,1,1,0
56535,5,1,29.99,0,1,0,0,1
56536,9,3,213.49,0,1,1,0,2
56537,12,2,187.02,1,0,0,0,0
56538,3,1,62.2,1,0,1,0,0
56539,1,3,235.97,1,0,0,1,2
56540,10,3,238.67,0,1,2,0,2
56541,10,1,29.99,1,0,1,1,0
56542,2,1,29.99,1,0,1,1,1
56543,1,1,31.98,0,1,0,0,1
56544,2,2,101.1,1,0,0,0,0
56545,6,5,688.5,1,0,1,1,0
56546,5,1,29.99,0,1,0,0,0
56547,9,3,204.05,1,0,2,1,1
56548,9,2,189.63,0,1,0,0,0
56549,6,1,29.99,0,1,2,0,0
56550,6,2,127.2,0,1,1,0,1
56551,2,1,64.92,0,1,1,1,0
56552,2,5,505.44,0,1,1,1,0
