id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
4979,9,5,588.34,1,0,0,1,2,2,0
4980,2,1,29.99,1,0,1,1,1,2,0
4981,3,2,100.74,1,0,2,1,1,1,0
4982,10,1,75.1,0,1,0,0,1,2,0
4983,4,2,144.54,0,1,1,1,0,0,0
4984,8,2,169.61,0,1,2,1,0,2,0
4985,8,1,93.77,0,1,0,1,1,0,0
4986,3,1,55.34,1,0,0,1,1,1,0
4987,1,6,926.9,1,1,1,1,0,1,0
4988,4,2,175.43,0,1,0,0,1,1,0
4989,12,3,259.95,1,0,0,1,1,1,0
4990,3,2,134.45,1,0,1,1,1,1,0
4991,12,1,29.99,0,1,1,1,1,0,0
4992,9,3,215.5,1,0,1,0,2,1,0
4993,1,2,189.98,1,0,1,0,0,1,0
4994,7,2,141.98,0,1,1,1,0,0,0
4995,4,2,149.54,0,1,0,1,1,0,0
4996,3,2,154.81,1,0,0,1,0,1,0
4997,3,2,152.43,0,1,1,1,1,0,0
4998,1,3,324.24,1,0,2,1,1,1,0
4999,2,2,165.72,0,1,1,0,1,0,0
5000,4,2,175.4,1,0,0,0,1,1,0
5001,2,3,308.24,1,0,0,1,2,0,0
5002,8,3,297.12,0,1,0,1,2,1,0
5003,6,6,865.36,1,1,1,1,2,2,0
5004,4,2,102.69,1,0,0,0,0,0,0
5005,8,1,29.99,1,0,0,0,1,0,0
5006,9,1,29.99,1,0,1,0,1,0,0
5007,8,2,154.56,1,0,1,1,1,0,0
5008,8,1,44.88,1,0,1,0,0,2,0
5009,1,5,571.39,1,0,0,1,0,2,0
5010,11,2,168.14,1,0,1,1,0,1,0
5011,10,1,29.99,0,1,1,1,0,0,0
5012,3,1,31.96,0,1,2,0,0,0,0
5013,7,3,200.9,1,0,0,0,0,0,0
5014,8,3,236.98,1,1,0,0,2,2,0
5015,1,5,605.14,1,0,2,1,0,0,0
5016,1,5,617.92,1,0,1,1,2,1,0
5017,4,5,673.85,1,1,0,1,0,2,0
5018,2,4,390.09,0,1,0,1,0,0,0
5019,1,3,240.33,1,0,0,1,1,0,0
5020,10,3,253.65,0,1,0,0,1,1,0
5021,8,2,126.94,1,0,0,1,1,2,0
5022,1,4,493.07,0,1,0,0,1,0,0
5023,2,1,66.33,1,0,1,1,0,0,0
5024,4,4,471.77,0,1,0,0,2,0,0
5025,7,3,266.06,0,1,1,0,0,2,0
5026,5,2,176.33,0,1,2,1,0,2,0
5027,1,1,29.99,0,1,1,0,0,0,0
5028,2,6,819.99,1,1,0,1,0,0,0
5029,4,5,593.73,1,0,0,1,0,2,0
5030,2,1,52.37,0,1,1,1,0,2,0
5031,11,1,97.27,1,0,0,1,1,2,0
5032,8,1,65.62,0,1,0,1,1,2,0
5033,7,2,100.93,1,0,0,0,1,2,0
5034,9,1,29.99,1,0,0,0,1,0,0
5035,6,4,420.32,1,1,0,0,2,1,0
5036,9,5,549.89,1,0,1,1,1,2,0
5037,11,6,804.05,1,0,2,1,2,0,0
5038,3,2,106.62,0,1,1,0,0,0,0
5039,6,3,200.74,1,0,0,0,2,2,0
5040,1,4,362.13,1,0,1,1,1,2,0
5041,2,4,363.11,0,1,1,0,0,1,0
5042,11,1,38.92,1,0,0,1,0,0,0
5043,9,2,105.6,0,1,2,1,1,2,0
5044,9,4,391.23,0,1,1,0,0,0,0
5045,8,2,125.51,1,0,1,0,1,0,0
5046,10,2,144.27,0,1,1,1,0,2,0
5047,4,1,29.99,1,0,1,1,1,0,0
5048,1,2,126.97,1,0,0,1,1,1,0
5049,3,5,616.2,1,1,1,1,2,1,0
5050,2,4,496.72,1,0,2,0,0,0,0
5051,8,2,192.2,1,0,2,1,0,1,0
5052,1,3,210.99,1,1,1,0,2,1,0
5053,1,1,53.85,1,0,2,0,1,2,0
5054,5,4,463.43,0,1,1,0,1,0,0
5055,5,7,1174.64,0,1,0,1,2,0,0
5056,9,1,80.81,0,1,1,1,0,1,0
5057,6,5,731.05,1,1,2,1,1,2,0
5058,5,1,57.56,1,0,0,1,0,2,0
5059,1,4,390.73,1,0,1,1,1,2,0
5060,6,1,54.43,1,0,0,1,1,2,0
5061,4,5,671.67,1,1,1,1,1,1,0
5062,9,3,216.4,1,1,0,0,2,0,0
5063,10,3,333.96,0,1,1,0,1,2,0
5064,6,2,105.09,0,1,1,0,0,1,0
5065,10,2,141.74,0,1,2,1,1,0,0
5066,5,1,68.5,0,1,1,1,1,0,0
5067,1,2,121.34,0,1,1,0,0,0,0
5068,8,1,76.94,1,0,1,0,1,0,0
5069,11,1,94.11,0,1,0,1,1,0,0
5070,5,1,29.99,1,0,2,0,1,2,0
5071,1,1,74.39,0,1,1,0,1,1,0
5072,2,4,390.21,1,0,1,0,0,1,0
5073,10,1,86.23,1,0,1,1,1,2,0
5074,2,3,208.26,0,1,0,0,1,2,0
5075,2,5,502.5,0,1,0,1,0,0,0
5076,11,2,149.34,0,1,2,0,0,2,0
5077,11,1,56.73,0,1,1,0,1,2,0
5078,10,3,333.65,0,1,1,0,0,0,0
5079,10,3,212.24,0,1,1,1,1,2,0
5080,8,2,154.93,1,0,0,0,0,0,0
5081,4,3,220.93,1,1,0,0,1,1,0
5082,6,2,180.35,0,1,0,0,1,2,0
5083,8,1,29.99,0,1,1,0,0,1,0
5084,2,3,242.26,1,0,0,0,1,0,0
5085,6,4,424.32,0,1,0,0,0,2,0
5086,4,1,29.99,0,1,0,1,1,1,0
5087,9,2,150.38,0,1,1,1,0,2,0
5088,5,3,320.43,1,1,1,0,0,2,0
5089,11,2,152.8,1,0,1,0,1,2,0
5090,6,1,62.36,1,0,1,0,0,0,0
5091,6,2,195.96,1,0,0,0,0,0,0
5092,10,4,491.46,1,0,2,0,0,1,0
5093,10,1,29.99,1,0,0,0,0,2,0
5094,6,2,146.13,0,1,0,1,1,2,0
5095,1,4,491.19,1,1,0,1,2,2,0
5096,10,2,193.71,0,1,2,0,0,1,0
5097,2,4,499.92,0,1,2,1,1,2,0
5098,12,2,131.62,0,1,0,0,1,2,0
5099,11,1,55.57,0,1,1,1,1,2,0
5100,1,3,288.53,1,0,2,0,2,1,0
5101,10,4,480.5,0,1,0,0,1,0,0
5102,3,3,275.19,0,1,1,1,0,0,0
5103,4,1,29.99,1,0,1,0,0,1,0
5104,6,1,33.86,0,1,0,0,0,1,0
5105,10,1,29.99,0,1,0,0,0,2,0
5106,6,3,261.79,0,1,0,1,0,2,0
5107,1,5,635.92,1,0,1,1,2,1,0
5108,9,3,279.79,1,1,2,0,2,1,0
5109,2,3,295.43,1,0,0,1,0,1,0
5110,11,2,170.3,0,1,1,0,0,2,0
5111,3,3,281.93,1,0,2,0,2,1,0
5112,10,2,107.9,1,0,0,0,0,1,0
5113,5,5,549.87,0,1,1,1,1,2,0
5114,2,2,144.37,1,0,1,1,0,2,0
5115,12,1,53.79,1,0,1,1,1,0,0
5116,2,2,137.99,1,0,1,0,0,0,0
5117,7,2,155.86,0,1,0,0,0,1,0
5118,2,4,412.28,0,1,0,0,1,0,0
5119,8,5,609.32,1,1,1,1,0,2,0
5120,9,3,236.69,1,1,0,1,0,2,0
5121,9,2,121.41,1,0,0,1,1,0,0
5122,1,3,300.03,0,1,0,0,1,0,0
5123,2,7,1390.72,1,1,1,1,1,1,0
5124,2,5,633.71,1,0,1,1,2,0,0
5125,1,4,417.08,1,1,0,0,1,1,0
5126,3,4,366.6,1,0,1,0,1,1,0
5127,9,2,129.61,0,1,2,1,0,0,0
5128,10,1,29.99,0,1,0,1,1,2,0
5129,3,1,29.99,1,0,2,0,0,0,0
5130,2,1,45.99,1,0,2,1,1,2,0
5131,10,5,629.11,0,1,1,1,1,0,0
5132,4,1,29.99,0,1,0,1,0,2,0
5133,9,3,206.06,1,0,0,0,0,1,0
5134,12,2,147.62,0,1,1,1,1,2,0
5135,1,2,151.61,1,0,0,1,1,0,0
5136,1,3,270.01,0,1,1,0,2,2,0
5137,4,2,159.8,0,1,2,1,1,1,0
5138,2,2,108.22,0,1,1,1,1,1,0
5139,2,1,65.24,0,1,0,1,0,2,0
5140,11,2,125.1,1,0,1,0,1,1,0
5141,3,2,138.45,1,0,2,0,1,1,0
5142,2,2,198.17,0,1,0,0,1,2,0
5143,10,1,52.14,0,1,1,1,0,1,0
5144,3,7,1032.42,1,0,0,1,2,0,0
5145,9,1,60.64,1,0,0,0,1,2,0
5146,8,3,287.56,1,0,0,1,1,0,0
5147,6,1,29.99,1,0,0,1,1,0,0
5148,7,7,1047.29,0,1,1,1,2,0,0
5149,9,1,29.99,0,1,1,1,0,0,0
5150,8,2,111.9,0,1,1,0,1,2,0
5151,3,6,897.77,1,1,1,1,1,0,0
5152,9,2,104.94,1,0,1,0,1,2,0
5153,10,1,38.96,1,0,0,0,1,0,0
5154,11,3,331.6,1,0,1,1,1,0,0
5155,8,1,29.99,0,1,2,0,0,2,0
5156,2,1,29.99,1,0,1,1,1,2,0
5157,4,1,37.52,1,0,2,0,0,0,0
5158,10,1,29.99,0,1,0,1,1,0,0
5159,9,2,136.07,1,0,0,0,0,1,0
5160,3,7,1767.39,1,1,2,1,2,2,0
5161,10,1,81.85,0,1,0,1,1,2,0
5162,8,1,52.46,1,0,1,0,0,0,0
5163,7,2,152.72,1,0,0,0,0,2,0
5164,6,1,67.41,0,1,0,0,1,2,0
5165,3,7,1065.76,1,0,0,1,1,2,0
5166,11,3,235.73,1,1,1,0,1,1,0
5167,9,1,60.16,0,1,0,1,0,2,0
5168,11,2,176.07,0,1,1,1,0,2,0
5169,2,5,554.67,0,1,0,1,0,0,0
5170,12,1,83.64,0,1,0,1,0,0,0
5171,3,2,167.19,1,0,1,1,0,1,0
5172,3,6,867.91,1,1,2,1,1,0,0
5173,10,2,152.74,1,0,1,0,1,1,0
5174,12,2,143.95,1,0,0,0,0,0,0
5175,5,1,29.99,0,1,0,1,0,0,0
5176,5,1,29.99,0,1,0,0,0,1,0
5177,3,4,393.35,0,1,0,0,0,0,0
5178,7,1,29.99,1,0,0,0,0,2,0
5179,1,6,874.06,1,0,0,1,1,0,0
5180,9,3,214.46,1,0,0,1,0,1,0
5181,9,1,36.19,1,0,2,0,1,0,0
5182,3,1,29.99,1,0,1,0,1,0,0
5183,8,2,142.06,1,0,0,1,1,0,0
5184,12,1,29.99,1,0,0,0,0,0,0
5185,3,2,187.54,1,0,0,1,1,1,0
5186,11,5,540.58,0,1,2,1,1,2,0
5187,10,1,29.99,1,0,1,1,1,0,0
5188,10,3,272.21,1,1,1,1,2,2,0
5189,1,3,268.13,0,1,0,0,2,2,0
5190,1,1,63.67,1,0,0,0,0,1,0
5191,6,1,60.63,1,0,2,0,1,2,0
5192,11,1,30.92,0,1,1,1,1,1,0
5193,1,5,712.87,1,0,0,1,2,1,0
5194,10,1,66.49,0,1,1,1,0,2,0
5195,3,1,39.69,0,1,1,0,1,2,0
5196,4,1,29.99,1,0,1,0,0,0,0
5197,2,1,29.99,1,0,0,1,0,0,0
5198,12,1,95.43,0,1,0,0,1,0,0
5199,3,1,29.99,1,0,2,0,0,1,0
5200,2,5,551.07,1,0,1,1,2,2,0
5201,11,3,228.16,1,0,1,0,1,0,0
5202,8,4,370.56,0,1,0,0,0,0,0
5203,3,1,29.99,0,1,1,1,0,0,0
5204,9,3,241.31,0,1,0,1,1,0,0
5205,3,1,98.6,0,1,0,1,0,1,0
5206,1,6,889.95,1,1,0,1,1,2,0
5207,10,2,106.38,0,1,0,0,1,2,0
5208,9,2,123.39,0,1,1,1,0,0,0
5209,7,2,101.59,1,0,0,1,0,1,0
5210,7,1,29.99,0,1,1,0,0,2,0
5211,3,1,29.99,0,1,0,0,1,1,0
5212,1,3,217.09,1,0,1,1,1,0,0
5213,5,3,307.63,1,1,2,0,0,0,0
5214,4,3,212.75,0,1,0,1,0,1,0
5215,1,4,390.63,1,0,2,0,1,0,0
5216,4,2,147.4,1,0,1,1,1,0,0
5217,9,2,111.07,0,1,1,1,1,0,0
5218,6,6,886.18,1,1,1,1,1,0,0
5219,2,3,248.25,0,1,0,1,1,0,0
5220,8,1,90.87,0,1,2,1,1,0,0
5221,5,1,99.93,0,1,1,1,1,1,0
5222,8,1,93.55,0,1,1,1,1,0,0
5223,2,1,29.99,0,1,1,1,1,1,0
5224,7,1,92.84,0,1,1,0,0,0,0
5225,9,3,317.42,0,1,2,0,0,1,0
5226,4,2,118.6,0,1,1,0,1,1,0
5227,8,2,142.35,0,1,0,1,0,0,0
5228,2,1,29.99,0,1,0,1,1,1,1
5229,2,1,76.14,0,1,1,1,0,1,0
5230,7,1,29.99,0,1,1,1,1,1,0
5231,1,1,65.62,0,1,1,1,1,1,0
5232,10,1,80.17,1,0,1,0,0,0,0
5233,12,2,149.4,0,1,0,1,1,0,0
5234,5,2,164.37,0,1,1,1,0,2,0
5235,7,1,77.85,0,1,0,1,1,1,0
5236,8,1,29.99,0,1,1,0,0,1,0
5237,1,5,610.09,1,1,1,1,2,0,0
5238,11,1,73.15,1,0,0,1,1,1,0
5239,12,3,260.96,0,1,1,1,2,2,0
5240,7,2,195.15,1,0,2,0,0,0,1
5241,5,4,350.58,0,1,0,1,2,1,0
5242,1,7,1678.95,0,1,0,1,2,1,0
5243,2,1,71.09,0,1,1,1,0,0,0
5244,1,1,29.99,0,1,2,1,0,2,0
5245,4,4,421.8,0,1,2,0,0,0,0
5246,1,5,660.1,0,1,1,1,1,0,0
5247,4,3,290.48,1,1,0,0,0,0,0
5248,10,3,241.05,0,1,0,1,2,2,0
5249,6,2,177.66,0,1,1,1,1,2,0
5250,5,2,181.55,1,0,1,1,0,1,0
5251,9,1,77.43,1,0,0,1,1,2,0
5252,10,1,98.51,0,1,1,0,0,0,0
5253,10,1,42.8,1,0,1,0,0,1,0
5254,2,2,199.64,0,1,2,0,0,1,0
5255,11,3,224.04,1,0,1,1,1,2,0
5256,10,1,29.99,0,1,2,1,0,2,0
5257,8,2,192.02,1,0,2,0,0,1,0
5258,4,1,70.16,1,0,0,0,0,1,0
5259,8,1,53.79,0,1,1,0,0,0,0
5260,1,5,672.69,1,1,0,1,2,0,0
5261,6,3,306.6,1,0,0,0,1,1,0
5262,8,5,536.57,0,1,0,1,0,2,0
5263,12,1,84.34,1,0,1,0,1,2,0
5264,1,1,65.45,0,1,1,1,1,1,0
5265,3,2,146.59,0,1,1,0,0,1,0
5266,1,1,29.99,0,1,1,1,0,2,0
5267,11,1,29.99,0,1,2,1,1,1,0
5268,9,1,37.97,0,1,1,1,0,2,0
5269,12,1,29.99,0,1,1,0,1,1,0
5270,3,1,50.98,0,1,0,1,0,1,0
5271,11,1,65.71,1,0,1,0,1,2,0
5272,9,4,394.32,1,0,0,0,2,2,0
5273,7,3,292.99,0,1,1,0,0,1,0
5274,5,2,165.34,0,1,1,0,1,2,0
5275,9,1,84.11,0,1,0,1,0,2,0
5276,5,2,148.48,1,0,0,1,1,1,0
5277,7,3,318.84,0,1,0,1,1,1,0
5278,5,2,137.19,1,0,0,1,1,1,0
5279,2,1,29.99,1,0,0,0,1,0,0
5280,9,5,728.91,1,0,1,1,2,2,0
5281,3,3,240.57,1,0,1,0,0,2,0
5282,1,7,1060.17,1,0,1,1,2,0,0
5283,7,6,935.11,1,1,2,1,2,1,0
5284,7,3,259.23,1,0,1,0,1,1,0
5285,7,1,41.2,1,0,0,0,0,2,0
5286,3,2,141.2,0,1,1,1,1,0,0
5287,8,1,87.14,1,0,1,0,1,0,0
5288,1,2,175.79,1,0,1,1,0,2,0
5289,3,7,1118.58,1,1,2,1,1,0,0
5290,1,2,106.31,0,1,1,0,1,0,0
5291,8,3,206.42,0,1,1,0,1,0,0
5292,6,2,199.22,0,1,1,1,1,1,0
5293,10,1,29.99,1,0,0,0,0,0,0
5294,6,3,224.0,0,1,0,0,2,2,0
5295,7,3,314.83,1,0,1,1,1,1,0
5296,1,2,167.28,1,0,0,1,0,1,0
5297,12,3,256.16,0,1,0,0,0,1,1
5298,4,1,29.99,1,0,0,1,0,0,0
5299,11,3,256.21,1,0,1,0,0,1,0
5300,10,1,56.25,0,1,1,1,0,1,0
5301,9,6,781.14,1,0,1,1,0,1,0
5302,4,4,441.72,0,1,0,1,0,0,0
5303,6,3,229.63,1,0,1,0,2,2,0
5304,9,3,222.47,1,1,1,1,0,0,0
5305,12,1,29.99,1,0,1,1,0,2,0
5306,9,2,125.8,1,0,0,0,1,1,0
5307,9,1,29.99,1,0,1,0,1,0,0
5308,2,1,80.91,1,0,1,0,0,2,0
5309,10,1,40.71,0,1,1,1,0,0,0
5310,4,4,460.23,1,1,1,1,1,1,0
5311,11,1,57.11,1,0,1,1,1,1,0
5312,10,6,762.06,1,1,0,1,1,1,0
5313,6,2,185.24,0,1,0,0,0,0,0
5314,2,3,212.84,1,0,0,0,0,2,0
5315,5,5,507.21,1,0,1,1,2,2,0
5316,3,4,454.74,0,1,1,0,0,2,0
5317,3,1,47.38,1,0,1,0,0,2,0
5318,6,1,29.99,0,1,0,0,0,2,0
5319,2,6,972.7,0,1,1,1,2,1,0
5320,2,2,162.23,0,1,1,0,1,0,0
5321,8,4,492.53,1,1,2,1,1,1,0
5322,5,3,253.74,1,1,1,1,1,1,0
5323,5,2,155.0,1,0,0,0,0,1,0
5324,11,1,29.99,1,0,1,0,1,0,1
5325,4,3,245.41,0,1,1,1,0,1,0
5326,4,1,29.99,0,1,1,0,1,2,0
5327,1,5,674.91,1,0,0,1,0,2,0
5328,9,2,177.27,0,1,1,0,0,2,0
5329,8,1,29.99,1,0,1,1,1,1,0
5330,8,3,276.3,1,0,0,0,1,1,0
5331,1,3,205.61,1,1,0,1,1,0,0
5332,3,1,65.29,0,1,0,1,1,0,0
5333,1,3,243.73,1,0,2,0,1,1,0
5334,4,5,504.13,1,0,1,1,0,0,0
5335,8,2,163.02,1,0,0,0,1,2,0
5336,9,1,75.55,1,0,0,0,0,0,0
5337,1,4,428.89,1,1,1,1,0,2,0
5338,9,4,497.55,1,1,1,0,1,2,0
5339,1,1,52.66,0,1,1,0,0,2,0
5340,12,2,177.64,1,0,0,1,1,1,0
5341,4,2,135.64,0,1,1,1,1,2,0
5342,3,3,338.91,1,0,0,0,2,1,0
5343,2,6,822.76,1,1,0,1,2,1,0
5344,11,1,29.99,0,1,0,0,0,0,0
5345,1,1,29.99,1,0,1,1,0,1,0
5346,1,2,160.66,0,1,0,0,1,1,0
5347,1,5,643.32,0,1,1,1,2,1,0
5348,1,6,990.53,1,1,1,1,0,1,0
5349,4,3,330.1,0,1,0,0,0,2,0
5350,9,1,57.46,1,0,1,0,1,2,0
5351,11,1,29.99,1,0,0,1,1,2,0
5352,4,2,132.86,1,0,0,1,1,0,0
5353,2,1,36.63,0,1,2,1,0,0,0
5354,1,5,640.58,0,1,0,1,1,1,0
5355,10,4,393.3,1,0,1,0,0,1,0
5356,4,1,31.38,0,1,2,1,0,0,0
5357,1,7,1000.16,1,1,0,1,0,2,0
5358,3,3,300.35,0,1,1,0,1,0,0
5359,9,3,225.05,0,1,0,0,0,1,0
5360,4,4,424.9,1,0,0,0,1,2,0
5361,8,5,506.74,1,1,1,1,2,2,0
5362,9,1,42.1,0,1,1,1,1,1,0
5363,6,2,104.92,1,0,0,1,1,1,0
5364,5,5,568.26,0,1,1,1,2,2,0
5365,1,2,167.35,1,0,1,0,1,2,0
5366,2,3,279.53,0,1,2,1,1,0,0
5367,7,5,658.75,0,1,0,1,1,2,0
5368,11,2,195.89,0,1,0,1,0,1,0
5369,1,3,338.73,1,1,0,0,2,1,0
5370,3,1,60.38,0,1,1,1,1,0,0
5371,4,1,29.99,1,0,1,1,0,1,0
5372,10,7,1002.62,1,1,1,1,0,1,0
5373,9,2,110.86,0,1,1,0,0,0,0
5374,2,1,29.99,1,0,0,0,0,0,0
5375,6,3,347.94,1,0,1,1,0,0,0
5376,9,1,29.99,1,0,0,0,1,1,0
5377,6,3,218.05,1,0,1,1,1,2,0
5378,5,1,34.43,1,0,0,0,0,2,0
5379,7,3,283.72,0,1,2,0,1,0,0
5380,6,2,143.32,0,1,1,1,0,0,0
5381,9,1,29.99,1,0,1,1,0,0,0
5382,1,6,811.12,1,0,2,1,2,0,0
5383,3,3,347.91,1,0,0,0,0,2,0
5384,4,1,29.99,0,1,2,0,1,0,0
5385,6,4,454.49,0,1,0,0,0,1,0
5386,3,4,482.8,0,1,1,0,0,2,0
5387,10,6,750.52,1,0,1,1,2,0,0
5388,9,3,214.51,1,0,0,1,1,0,0
5389,11,1,29.99,0,1,1,1,1,1,0
5390,1,2,177.47,1,0,1,0,0,0,0
5391,1,1,75.67,0,1,2,0,0,1,0
5392,9,1,52.11,0,1,1,1,1,0,0
5393,5,1,29.99,0,1,1,0,0,0,0
5394,10,1,92.16,1,0,0,1,1,0,0
5395,10,1,35.39,0,1,0,1,1,2,0
5396,4,3,245.24,0,1,1,1,2,0,0
5397,1,1,55.88,0,1,0,1,0,0,0
5398,1,3,219.0,1,1,1,1,2,0,0
5399,9,2,147.15,1,0,0,0,0,0,0
5400,2,1,55.24,1,0,1,1,1,2,0
5401,8,1,29.99,1,0,2,1,0,1,0
5402,5,5,558.62,1,1,0,1,1,1,0
5403,8,1,29.99,1,0,1,1,1,0,0
5404,7,1,29.99,0,1,1,1,0,1,0
5405,4,1,78.12,0,1,2,0,0,0,0
5406,1,1,75.98,1,0,1,0,1,2,0
5407,10,1,29.99,0,1,0,1,1,0,0
5408,2,3,258.05,0,1,1,1,0,0,0
5409,10,1,29.99,0,1,0,1,1,2,0
5410,6,1,58.93,1,0,1,0,0,2,0
5411,1,3,312.33,0,1,0,1,2,0,0
5412,8,3,200.65,0,1,0,1,1,0,0
5413,5,2,104.6,0,1,0,0,0,0,0
5414,11,1,29.99,1,0,0,1,1,2,0
5415,11,2,100.25,0,1,0,1,1,2,0
5416,7,1,92.13,1,0,1,1,1,1,0
5417,1,7,1147.55,1,0,1,1,0,1,0
5418,1,4,423.71,0,1,1,0,2,1,0
5419,10,1,33.05,1,0,2,0,1,2,0
5420,8,2,165.15,1,0,0,0,0,2,0
5421,12,4,490.24,1,0,2,0,1,2,0
5422,10,1,58.24,1,0,1,1,1,1,0
5423,1,5,683.27,1,1,2,1,2,2,0
5424,9,1,29.99,0,1,1,0,0,0,0
5425,6,4,388.6,1,0,0,0,0,0,0
5426,9,1,40.75,0,1,2,1,0,2,0
5427,12,2,163.23,0,1,1,0,1,2,0
5428,8,3,349.16,1,1,0,1,1,0,0
5429,10,4,490.63,1,0,1,0,0,1,0
5430,2,5,569.27,0,1,0,1,0,1,0
5431,10,2,193.09,1,0,2,1,1,2,0
5432,10,1,98.64,0,1,0,1,1,1,0
5433,1,2,142.04,1,0,1,1,0,2,0
5434,3,2,178.07,1,0,0,1,1,0,0
5435,10,2,195.7,1,0,0,1,1,0,0
5436,1,4,457.13,0,1,0,0,2,0,0
5437,10,2,133.82,0,1,1,0,1,0,0
5438,7,1,59.96,1,0,2,0,0,2,0
5439,6,3,228.25,0,1,1,0,0,2,0
5440,3,5,631.37,1,0,0,1,0,1,0
5441,10,2,166.5,1,0,1,0,0,2,0
5442,8,6,945.47,1,0,1,1,0,2,0
5443,9,2,110.07,1,0,0,0,0,1,0
5444,2,4,385.04,1,1,1,0,2,0,0
5445,9,2,145.45,1,0,0,0,1,0,0
5446,7,2,141.36,0,1,1,1,1,1,0
5447,6,1,29.99,0,1,1,0,0,2,0
5448,1,2,142.0,1,0,1,1,1,1,0
5449,1,3,227.74,0,1,0,1,1,2,0
5450,5,2,123.83,1,0,0,0,0,2,0
5451,1,1,99.45,0,1,2,0,1,1,0
5452,6,1,69.81,1,0,0,1,0,0,0
5453,4,5,558.41,1,0,0,1,2,2,0
5454,10,3,330.07,0,1,0,0,1,2,0
5455,2,1,47.65,0,1,0,1,0,2,0
5456,3,7,1716.48,1,1,0,1,2,2,0
5457,4,1,77.86,1,0,2,1,0,1,0
5458,10,2,133.94,1,0,0,0,1,1,0
5459,8,3,208.55,0,1,1,1,0,0,0
5460,2,5,558.4,1,0,1,1,0,0,0
5461,1,6,772.58,0,1,1,1,2,2,0
5462,1,1,29.99,0,1,0,0,1,1,0
5463,7,1,82.36,1,0,0,0,0,1,0
5464,1,3,220.7,1,0,1,0,1,2,0
5465,1,7,1628.41,0,1,0,1,0,2,1
5466,2,2,170.29,1,0,1,0,1,0,0
5467,7,3,293.79,1,0,1,0,1,1,0
5468,10,1,62.8,1,0,0,1,1,1,0
5469,12,2,158.24,0,1,1,0,1,0,0
5470,8,2,105.46,0,1,1,0,0,2,0
5471,9,3,314.29,0,1,1,0,1,0,0
5472,1,2,176.55,1,0,0,1,1,1,0
5473,11,3,316.64,1,0,1,0,0,2,0
5474,7,3,334.11,0,1,1,0,1,0,0
5475,2,1,50.39,1,0,0,0,0,1,1
5476,2,3,282.47,1,1,1,1,2,0,1
5477,9,2,102.64,1,0,1,1,1,0,0
5478,4,2,194.34,1,0,0,0,0,2,0
5479,1,4,388.61,0,1,0,0,2,2,1
5480,3,3,205.96,0,1,1,0,0,2,0
5481,1,2,119.0,0,1,1,0,0,2,0
5482,5,1,37.66,0,1,0,1,0,0,0
5483,7,1,55.62,1,0,0,1,1,1,0
5484,9,1,34.84,1,0,1,1,0,0,0
5485,2,2,180.07,0,1,1,0,1,0,0
5486,6,4,420.93,0,1,1,0,1,1,0
5487,11,3,345.01,1,1,0,0,1,1,0
5488,10,3,244.91,0,1,2,1,1,0,0
5489,1,3,289.24,0,1,1,1,1,0,0
5490,6,1,98.76,0,1,1,1,0,1,0
5491,5,2,106.17,1,0,1,1,1,1,0
5492,1,1,38.7,1,0,1,0,0,1,0
5493,9,4,391.88,1,0,0,0,2,0,0
5494,3,1,64.12,0,1,1,0,0,2,0
5495,3,4,395.67,0,1,0,0,1,1,0
5496,8,6,789.98,1,0,1,1,0,0,0
5497,9,2,183.64,0,1,0,1,0,2,0
5498,12,1,49.12,1,0,1,1,1,1,0
5499,2,7,1889.2,0,1,1,1,1,2,0
5500,6,2,126.57,0,1,1,0,1,1,0
5501,2,1,29.99,0,1,2,1,0,1,0
5502,11,2,124.58,0,1,1,0,0,1,0
5503,3,2,161.29,1,0,1,0,0,1,0
5504,10,5,748.52,1,0,2,1,0,1,0
5505,5,2,140.5,0,1,1,0,1,2,0
5506,8,1,68.53,1,0,2,0,1,0,0
5507,7,4,444.73,0,1,2,0,0,0,0
5508,9,1,29.99,0,1,1,0,1,2,0
5509,3,3,206.68,1,1,0,1,1,2,0
5510,3,1,77.41,0,1,0,1,1,2,0
5511,8,3,202.2,1,1,1,0,0,0,0
5512,8,5,534.96,1,0,1,1,2,2,0
5513,7,3,301.43,0,1,1,0,0,0,0
5514,5,1,53.66,0,1,0,0,1,2,0
5515,4,3,325.26,1,0,0,0,2,1,0
5516,9,1,29.99,0,1,0,0,1,2,0
5517,3,3,276.47,1,1,1,0,0,2,0
5518,2,3,295.45,1,0,0,0,1,0,0
5519,4,1,29.99,0,1,1,1,0,1,0
5520,1,6,979.15,0,1,0,1,0,0,0
5521,4,3,302.86,0,1,1,1,1,2,0
5522,7,1,29.99,1,0,0,0,1,0,0
5523,7,3,219.46,0,1,1,0,2,0,0
5524,7,2,101.78,1,0,1,0,1,0,0
5525,2,2,172.72,1,0,1,1,1,2,0
5526,3,1,29.99,0,1,1,0,1,1,0
5527,5,2,130.65,0,1,0,0,0,2,0
5528,6,3,233.14,1,1,2,1,2,2,0
5529,5,4,415.93,0,1,2,0,1,2,0
5530,2,2,186.4,0,1,0,1,1,1,0
5531,4,2,115.56,1,0,0,0,0,0,0
5532,6,1,29.99,1,0,0,1,0,2,0
5533,7,3,291.0,1,0,0,0,0,2,0
5534,1,5,737.48,1,1,1,1,1,2,0
5535,10,3,325.05,0,1,1,1,0,1,0
5536,3,1,41.73,1,0,2,0,1,1,0
